T=555	180	20	0	12	188
T=556	180	20	0	12	188
T=557	180	20	0	12	188
T=558	180	20	0	12	188
T=559	180	20	0	11	189
T=560	180	20	0	10	190
T=561	180	20	0	9	191
T=562	180	19	1	8	192
T=563	179	19	1	9	192
T=564	178	19	1	10	192
T=565	177	19	1	11	192
T=566	176	20	0	12	192
T=567	176	20	0	12	192
T=568	176	20	0	12	192
T=569	176	20	0	12	192
T=570	176	20	0	11	193
T=571	176	20	0	10	194
T=572	176	20	0	9	195
T=573	176	19	1	8	196
T=574	175	19	1	9	196
T=575	174	19	1	10	196
T=576	173	19	1	11	196
T=577	172	20	0	12	196
T=578	172	20	0	12	196
T=579	172	20	0	12	196
T=580	172	20	0	12	196
T=581	172	20	0	11	197
T=582	172	20	0	10	198
T=583	172	20	0	9	199
T=584	172	19	1	8	200
T=585	171	19	1	9	200
T=586	170	19	1	10	200
T=587	169	19	1	11	200
T=588	168	20	0	12	200
T=589	168	20	0	12	200
T=590	168	20	0	12	200
T=591	168	20	0	12	200
T=592	168	20	0	11	201
T=593	168	20	0	10	202
T=594	168	20	0	9	203
T=595	168	19	1	8	204
T=596	167	19	1	9	204
T=597	166	19	1	10	204
T=598	165	19	1	11	204
T=599	164	20	0	12	204
T=600	164	20	0	12	204
T=601	164	20	0	12	204
T=602	164	20	0	12	204
T=603	164	20	0	11	205
T=604	164	20	0	10	206
T=605	164	20	0	9	207
T=606	164	19	1	8	208
T=607	163	19	1	9	208
T=608	162	19	1	10	208
T=609	161	19	1	11	208
T=610	160	20	0	12	208
T=611	160	20	0	12	208
T=612	160	20	0	12	208
T=613	160	20	0	12	208
T=614	160	20	0	11	209
T=615	160	20	0	10	210
T=616	160	20	0	9	211
T=617	160	19	1	8	212
T=618	159	19	1	9	212
T=619	158	19	1	10	212
T=620	157	19	1	11	212
T=621	156	20	0	12	212
T=622	156	20	0	12	212
T=623	156	20	0	12	212
T=624	156	20	0	12	212
T=625	156	20	0	11	213
T=626	156	20	0	10	214
T=627	156	20	0	9	215
T=628	156	19	1	8	216
T=629	155	19	1	9	216
T=630	154	19	1	10	216
T=631	153	19	1	11	216
T=632	152	20	0	12	216
T=633	152	20	0	12	216
T=634	152	20	0	12	216
T=635	152	20	0	12	216
T=636	152	20	0	11	217
T=637	152	20	0	10	218
T=638	152	20	0	9	219
T=639	152	19	1	8	220
T=640	151	19	1	9	220
T=641	150	19	1	10	220
T=642	149	19	1	11	220
T=643	148	20	0	12	220
T=644	148	20	0	12	220
T=645	148	20	0	12	220
T=646	148	20	0	12	220
T=647	148	20	0	11	221
T=648	148	20	0	10	222
T=649	148	20	0	9	223
T=650	148	19	1	8	224
T=651	147	19	1	9	224
T=652	146	19	1	10	224
T=653	145	19	1	11	224
T=654	144	20	0	12	224
T=655	144	20	0	12	224
T=656	144	20	0	12	224
T=657	144	20	0	12	224
T=658	144	20	0	11	225
T=659	144	20	0	10	226
T=660	144	20	0	9	227
T=661	144	19	1	8	228
T=662	143	19	1	9	228
T=663	142	19	1	10	228
T=664	141	19	1	11	228
T=665	140	20	0	12	228
T=666	140	20	0	12	228
T=667	140	20	0	12	228
T=668	140	20	0	12	228
T=669	140	20	0	11	229
T=670	140	20	0	10	230
T=671	140	20	0	9	231
T=672	140	19	1	8	232
T=673	139	19	1	9	232
T=674	138	19	1	10	232
T=675	137	19	1	11	232
T=676	136	20	0	12	232
T=677	136	20	0	12	232
T=678	136	20	0	12	232
T=679	136	20	0	12	232
T=680	136	20	0	11	233
T=681	136	20	0	10	234
T=682	136	20	0	9	235
T=683	136	19	1	8	236
T=684	135	19	1	9	236
T=685	134	19	1	10	236
T=686	133	19	1	11	236
T=687	132	20	0	12	236
T=688	132	20	0	12	236
T=689	132	20	0	12	236
T=690	132	20	0	12	236
T=691	132	20	0	11	237
T=692	132	20	0	10	238
T=693	132	20	0	9	239
T=694	132	19	1	8	240
T=695	131	19	1	9	240
T=696	130	19	1	10	240
T=697	129	19	1	11	240
T=698	128	20	0	12	240
T=699	128	20	0	12	240
T=700	128	20	0	12	240
T=701	128	20	0	12	240
T=702	128	20	0	11	241
T=703	128	20	0	10	242
T=704	128	20	0	9	243
T=705	128	19	1	8	244
T=706	127	19	1	9	244
T=707	126	19	1	10	244
T=708	125	19	1	11	244
T=709	124	20	0	12	244
T=710	124	20	0	12	244
T=711	124	20	0	12	244
T=712	124	20	0	12	244
T=713	124	20	0	11	245
T=714	124	20	0	10	246
T=715	124	20	0	9	247
T=716	124	19	1	8	248
T=717	123	19	1	9	248
T=718	122	19	1	10	248
T=719	121	19	1	11	248
T=720	120	20	0	12	248
T=721	120	20	0	12	248
T=722	120	20	0	12	248
T=723	120	20	0	12	248
T=724	120	20	0	11	249
T=725	120	20	0	10	250
T=726	120	20	0	9	251
T=727	120	19	1	8	252
T=728	119	19	1	9	252
T=729	118	19	1	10	252
T=730	117	19	1	11	252
T=731	116	20	0	12	252
T=732	116	20	0	12	252
T=733	116	20	0	12	252
T=734	116	20	0	12	252
T=735	116	20	0	11	253
T=736	116	20	0	10	254
T=737	116	20	0	9	255
T=738	116	19	1	8	256
T=739	115	19	1	9	256
T=740	114	19	1	10	256
T=741	113	19	1	11	256
T=742	112	20	0	12	256
T=743	112	20	0	12	256
T=744	112	20	0	12	256
T=745	112	20	0	12	256
T=746	112	20	0	11	257
T=747	112	20	0	10	258
T=748	112	20	0	9	259
T=749	112	19	1	8	260
T=750	111	19	1	9	260
T=751	110	19	1	10	260
T=752	109	19	1	11	260
T=753	108	20	0	12	260
T=754	108	20	0	12	260
T=755	108	20	0	12	260
T=756	108	20	0	12	260
T=757	108	20	0	11	261
T=758	108	20	0	10	262
T=759	108	20	0	9	263
T=760	108	19	1	8	264
T=761	107	19	1	9	264
T=762	106	19	1	10	264
T=763	105	19	1	11	264
T=764	104	20	0	12	264
T=765	104	20	0	12	264
T=766	104	20	0	12	264
T=767	104	20	0	12	264
T=768	104	20	0	11	265
T=769	104	20	0	10	266
T=770	104	20	0	9	267
T=771	104	19	1	8	268
T=772	103	19	1	9	268
T=773	102	19	1	10	268
T=774	101	19	1	11	268
T=775	100	20	0	12	268
T=776	100	20	0	12	268
T=777	100	20	0	12	268
T=778	100	20	0	12	268
T=779	100	20	0	11	269
T=780	100	20	0	10	270
T=781	100	20	0	9	271
T=782	100	19	1	8	272
T=783	99	19	1	9	272
T=784	98	19	1	10	272
T=785	97	19	1	11	272
T=786	96	20	0	12	272
T=787	96	20	0	12	272
T=788	96	20	0	12	272
T=789	96	20	0	12	272
T=790	96	20	0	11	273
T=791	96	20	0	10	274
T=792	96	20	0	9	275
T=793	96	19	1	8	276
T=794	95	19	1	9	276
T=795	94	19	1	10	276
T=796	93	19	1	11	276
T=797	92	20	0	12	276
T=798	92	20	0	12	276
T=799	92	20	0	12	276
T=800	92	20	0	12	276
T=801	92	20	0	11	277
T=802	92	20	0	10	278
T=803	92	20	0	9	279
T=804	92	19	1	8	280
T=805	91	19	1	9	280
T=806	90	19	1	10	280
T=807	89	19	1	11	280
T=808	88	20	0	12	280
T=809	88	20	0	12	280
T=810	88	20	0	12	280
T=811	88	20	0	12	280
T=812	88	20	0	11	281
T=813	88	20	0	10	282
T=814	88	20	0	9	283
T=815	88	19	1	8	284
T=816	87	19	1	9	284
T=817	86	19	1	10	284
T=818	85	19	1	11	284
T=819	84	20	0	12	284
T=820	84	20	0	12	284
T=821	84	20	0	12	284
T=822	84	20	0	12	284
T=823	84	20	0	11	285
T=824	84	20	0	10	286
T=825	84	20	0	9	287
T=826	84	19	1	8	288
T=827	83	19	1	9	288
T=828	82	19	1	10	288
T=829	81	19	1	11	288
T=830	80	20	0	12	288
T=831	80	20	0	12	288
T=832	80	20	0	12	288
T=833	80	20	0	12	288
T=834	80	20	0	11	289
T=835	80	20	0	10	290
T=836	80	20	0	9	291
T=837	80	19	1	8	292
T=838	79	19	1	9	292
T=839	78	19	1	10	292
T=840	77	19	1	11	292
T=841	76	20	0	12	292
T=842	76	20	0	12	292
T=843	76	20	0	12	292
T=844	76	20	0	12	292
T=845	76	20	0	11	293
T=846	76	20	0	10	294
T=847	76	20	0	9	295
T=848	76	19	1	8	296
T=849	75	19	1	9	296
T=850	74	19	1	10	296
T=851	73	19	1	11	296
T=852	72	20	0	12	296
T=853	72	20	0	12	296
T=854	72	20	0	12	296
T=855	72	20	0	12	296
T=856	72	20	0	11	297
T=857	72	20	0	10	298
T=858	72	20	0	9	299
T=859	72	19	1	8	300
T=860	71	19	1	9	300
T=861	70	19	1	10	300
T=862	69	19	1	11	300
T=863	68	20	0	12	300
T=864	68	20	0	12	300
T=865	68	20	0	12	300
T=866	68	20	0	12	300
T=867	68	20	0	11	301
T=868	68	20	0	10	302
T=869	68	20	0	9	303
T=870	68	19	1	8	304
T=871	67	19	1	9	304
T=872	66	19	1	10	304
T=873	65	19	1	11	304
T=874	64	20	0	12	304
T=875	64	20	0	12	304
T=876	64	20	0	12	304
T=877	64	20	0	12	304
T=878	64	20	0	11	305
T=879	64	20	0	10	306
T=880	64	20	0	9	307
T=881	64	19	1	8	308
T=882	63	19	1	9	308
T=883	62	19	1	10	308
T=884	61	19	1	11	308
T=885	60	20	0	12	308
T=886	60	20	0	12	308
T=887	60	20	0	12	308
T=888	60	20	0	12	308
T=889	60	20	0	11	309
T=890	60	20	0	10	310
T=891	60	20	0	9	311
T=892	60	19	1	8	312
T=893	59	19	1	9	312
T=894	58	19	1	10	312
T=895	57	19	1	11	312
T=896	56	20	0	12	312
T=897	56	20	0	12	312
T=898	56	20	0	12	312
T=899	56	20	0	12	312
T=900	56	20	0	11	313
T=901	56	20	0	10	314
T=902	56	20	0	9	315
T=903	56	19	1	8	316
T=904	55	19	1	9	316
T=905	54	19	1	10	316
T=906	53	19	1	11	316
T=907	52	20	0	12	316
T=908	52	20	0	12	316
T=909	52	20	0	12	316
T=910	52	20	0	12	316
T=911	52	20	0	11	317
T=912	52	20	0	10	318
T=913	52	20	0	9	319
T=914	52	19	1	8	320
T=915	51	19	1	9	320
T=916	50	19	1	10	320
T=917	49	19	1	11	320
T=918	48	20	0	12	320
T=919	48	20	0	12	320
T=920	48	20	0	12	320
T=921	48	20	0	12	320
T=922	48	20	0	11	321
T=923	48	20	0	10	322
T=924	48	20	0	9	323
T=925	48	19	1	8	324
T=926	47	19	1	9	324
T=927	46	19	1	10	324
T=928	45	19	1	11	324
T=929	44	20	0	12	324
T=930	44	20	0	12	324
T=931	44	20	0	12	324
T=932	44	20	0	12	324
T=933	44	20	0	11	325
T=934	44	20	0	10	326
T=935	44	20	0	9	327
T=936	44	19	1	8	328
T=937	43	19	1	9	328
T=938	42	19	1	10	328
T=939	41	19	1	11	328
T=940	40	20	0	12	328
T=941	40	20	0	12	328
T=942	40	20	0	12	328
T=943	40	20	0	12	328
T=944	40	20	0	11	329
T=945	40	20	0	10	330
T=946	40	20	0	9	331
T=947	40	19	1	8	332
T=948	39	19	1	9	332
T=949	38	19	1	10	332
T=950	37	19	1	11	332
T=951	36	20	0	12	332
T=952	36	20	0	12	332
T=953	36	20	0	12	332
T=954	36	20	0	12	332
T=955	36	20	0	11	333
T=956	36	20	0	10	334
T=957	36	20	0	9	335
T=958	36	19	1	8	336
T=959	35	19	1	9	336
T=960	34	19	1	10	336
T=961	33	19	1	11	336
T=962	32	20	0	12	336
T=963	32	20	0	12	336
T=964	32	20	0	12	336
T=965	32	20	0	12	336
T=966	32	20	0	11	337
T=967	32	20	0	10	338
T=968	32	20	0	9	339
T=969	32	19	1	8	340
T=970	31	19	1	9	340
T=971	30	19	1	10	340
T=972	29	19	1	11	340
T=973	28	20	0	12	340
T=974	28	20	0	12	340
T=975	28	20	0	12	340
T=976	28	20	0	12	340
T=977	28	20	0	11	341
T=978	28	20	0	10	342
T=979	28	20	0	9	343
T=980	28	19	1	8	344
T=981	27	19	1	9	344
T=982	26	19	1	10	344
T=983	25	19	1	11	344
T=984	24	20	0	12	344
T=985	24	20	0	12	344
T=986	24	20	0	12	344
T=987	24	20	0	12	344
T=988	24	20	0	11	345
T=989	24	20	0	10	346
T=990	24	20	0	9	347
T=991	24	19	1	8	348
T=992	23	19	1	9	348
T=993	22	19	1	10	348
T=994	21	19	1	11	348
T=995	20	20	0	12	348
T=996	20	20	0	12	348
T=997	20	20	0	12	348
T=998	20	20	0	12	348
T=999	20	20	0	11	349
